Note,LGBTQ,ADULT_CONTENT,HEALTH,DRUGS_ALCOHOL_GAMBLING,RACE,VIOLENCE_CRIME,POLITICS,RELATION,LOCATION,NONE
poor starving daughter,0,0,0,0,0,0,0,1,0,0
cousin pizza night,0,0,0,0,0,0,0,0,0,0
lawn gay,1,0,0,0,0,0,0,0,0,0
bail must daughter thing,0,0,0,0,0,0,0,1,0,0
ex husband,0,0,0,0,0,0,0,1,0,0
therapy,0,0,1,0,0,0,0,0,0,0
prescription co pay,0,0,1,0,0,0,0,0,0,0
gas money uber florida trip,0,0,0,0,0,0,0,0,1,0
bus austria,0,0,0,0,0,0,0,0,1,0
d bailey said maricar got new husband lmao,0,0,0,0,0,0,0,1,0,0
strippers,0,1,0,0,0,0,0,0,0,0
pudgy patty eats indian,0,0,0,0,1,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
enough money join young republican party,0,0,0,0,0,0,1,0,0,0
immigration medical exam _ u d _,0,0,0,0,0,0,1,0,0,0
charlie baker voted best govna tue united states,0,0,0,0,0,0,1,0,0,0
shanghai tokyo,0,0,0,0,0,0,0,0,1,0
steel assholes,0,1,0,0,0,0,0,0,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
trials tribulations son driving nuts,0,0,0,0,0,0,0,1,0,0
wedding booze,0,0,0,1,0,0,0,1,0,0
stuff,0,0,0,0,0,0,0,0,0,0
wildwood pool hopping bail,0,0,0,0,0,1,0,0,0,0
larry giant dildos,0,1,0,0,0,0,0,0,0,0
hong kong airbnb,0,0,0,0,0,0,0,0,1,0
thanks gangbang invite,0,1,0,0,0,0,0,0,0,0
local criminal,0,0,0,0,0,1,0,0,0,0
bwi parking robbery,0,0,0,0,0,1,0,0,0,0
oh yeah,0,0,0,0,0,0,0,0,0,0
dumbass asian lady,0,1,0,0,1,0,0,0,0,0
booze,0,0,0,1,0,0,0,0,0,0
yeah,0,0,0,0,0,0,0,0,0,0
say gay,1,0,0,0,0,0,0,0,0,0
stuff,0,0,0,0,0,0,0,0,0,0
cashed out,0,0,0,0,0,0,0,0,0,0
gaseous explosive fossilized enemy krusty krab,0,0,0,0,0,1,0,0,0,0
enduring pain,0,0,1,0,0,0,0,0,0,0
d d husband adam,0,0,0,0,0,0,0,1,0,0
leh delhi,0,0,0,0,0,0,0,0,1,0
thai,0,0,0,0,1,0,0,0,0,0
bet,0,0,0,1,0,0,0,0,0,0
man illegally immigrated conducted trade cuba joke,0,0,0,0,0,1,1,0,0,0
hi,0,0,0,0,0,0,0,0,0,0
irish stuff,0,0,0,0,1,0,0,0,0,0
wana prove black people pay bills ahead time august rent birch,0,0,0,0,1,0,0,0,0,0
ethiopian,0,0,0,0,1,0,0,0,0,0
canada money back g,0,0,0,0,0,0,0,0,1,0
rent,0,0,0,0,0,0,0,1,0,0
crushed clock reparation treatment clock special,0,0,1,0,0,0,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
gay uber,1,0,0,0,0,0,0,0,0,0
generator less cigarettes,0,0,0,1,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
christian lyss,0,0,0,0,1,0,0,0,0,0
surprise full security deposit return thirst missile,0,0,0,0,0,1,0,0,0,0
thank son appreciated,0,0,0,0,0,0,0,1,0,0
saving son war,0,0,0,0,0,0,0,1,0,0
chronic indian cuisine,0,0,0,0,1,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
gayboy,1,0,0,0,0,0,0,0,0,0
stripper services,0,1,0,0,0,0,0,0,0,0
irish,0,0,0,0,1,0,0,0,0,0
loose gay boi,1,0,0,0,0,0,0,0,0,0
weed,0,0,0,1,0,0,0,0,0,0
definitely melissapaniagua paying dues husband,0,0,0,0,0,0,0,1,0,0
bet,0,0,0,1,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
sexual fantasy,0,1,0,0,0,0,0,0,0,0
hey,0,0,0,0,0,0,0,0,0,0
cancer sticks,0,0,1,0,0,0,0,0,0,0
hate white people racist,0,0,0,0,1,0,0,0,0,0
tequila,0,0,0,1,0,0,0,0,0,0
world cup final bet,0,0,0,1,0,0,0,0,0,0
fake id,0,0,0,0,0,1,0,0,0,0
deductions taken brothers property destruction,0,0,0,0,0,1,0,0,0,0
airbnb ballymoney northern ireland,0,0,0,0,0,0,0,0,1,0
nyc,0,0,0,0,0,0,0,0,1,0
adult bills,0,1,0,0,0,0,0,0,0,0
greatest irish goodbye,0,0,0,0,1,0,0,0,0,0
power corruption lies,0,0,0,0,0,1,0,0,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
dentist appointment,0,0,1,0,0,0,0,0,0,0
chinese glasses,0,0,0,0,1,0,0,0,0,0
husband n t go outside,0,0,0,0,0,0,0,1,0,0
hawaii nastasha s bday mae cash remainder,0,0,0,0,0,0,0,0,1,0
dildos condoms popcorn,0,1,0,0,0,0,0,0,0,0
ligma,0,0,1,0,0,0,0,0,0,0
pregnant,0,0,1,0,0,0,0,0,0,0
lupus vaccination,0,0,1,0,0,0,0,0,0,0
ur gay,1,0,0,0,0,0,0,0,0,0
african american reparations,0,0,0,0,1,0,0,0,0,0
completely destroying house,0,0,0,0,0,1,0,0,0,0
prescription,0,0,1,0,0,0,0,0,0,0
london,0,0,0,0,0,0,0,0,1,0
tokyo drift,0,0,0,0,0,0,0,0,1,0
opium,0,0,0,1,0,0,0,0,0,0
therapy bubbles,0,0,1,0,0,0,0,0,0,0
hook j cee,0,1,0,0,0,0,0,0,0,0
got london track,0,0,0,0,0,0,0,0,1,0
asian,0,0,0,0,1,0,0,0,0,0
government funds,0,0,0,0,0,0,1,0,0,0
money son feed shipping,0,0,0,0,0,0,0,1,0,0
mean probably pay almost killing tonight,0,0,0,0,0,1,0,0,0,0
big gay al s big gay boat ride,1,0,0,0,0,0,0,0,0,0
chinese slutty meal,0,1,0,0,1,0,0,0,0,0
bail money,0,0,0,0,0,1,0,0,0,0
sexual healing part,0,1,0,0,0,0,0,0,0,0
chelsae dagger,0,0,0,0,0,1,0,0,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
schwantes family thoughts prayers wish son great recovery,0,0,0,0,0,0,0,1,0,0
bailing jail,0,0,0,0,0,1,0,0,0,0
ouch,0,0,0,0,0,0,0,0,0,0
fire garlic knots,0,0,0,0,0,1,0,0,0,0
fake id,0,0,0,0,0,1,0,0,0,0
lesbians,1,0,0,0,0,0,0,0,0,0
khabib terrorist rat,0,0,0,0,0,1,0,0,0,0
dubai trip deposit,0,0,0,0,0,0,0,0,1,0
underwhelming mexican,0,0,0,0,1,0,0,0,0,0
venmo_dollar venmo_dollar,0,0,0,0,0,0,0,0,0,0
lesbian sour fruit,1,0,0,0,0,0,0,0,0,0
american boy,0,0,0,0,1,0,0,0,0,0
big booty strippers,0,1,0,0,0,0,0,0,0,0
making eye contact lesbian jesus,1,0,0,0,0,0,0,0,0,0
welcome son,0,0,0,0,0,0,0,1,0,0
tokyo,0,0,0,0,0,0,0,0,1,0
tampa,0,0,0,0,0,0,0,0,1,0
comida en la playa,0,0,0,0,0,0,0,0,1,0
racism forgiveness,0,0,0,0,1,0,0,0,0,0
vegas,0,0,0,0,0,0,0,0,1,0
international arms trafficking,0,0,0,0,0,1,0,0,0,0
bet bet,0,0,0,1,0,0,0,0,0,0
last bit hawaii,0,0,0,0,0,0,0,0,1,0
apartment rent october,0,0,0,0,0,0,0,1,0,0
food autos bangalore,0,0,0,0,0,0,0,0,1,0
gay,1,0,0,0,0,0,0,0,0,0
sexism,0,1,0,0,0,0,0,0,0,0
octubre pm son horas media horas media,0,0,0,0,0,0,0,1,0,0
drink yo wine,0,0,0,1,0,0,0,0,0,0
chinese sunday dina,0,0,0,0,1,0,0,0,0,0
brain enhancement therapy,0,0,1,0,0,0,0,0,0,0
kissing homies goodnight longer considered gay kiss,0,1,0,0,0,0,0,0,0,0
miss black america pageant,0,0,0,0,1,0,0,0,0,0
beers wknd,0,0,0,1,0,0,0,0,0,0
stuff,0,0,0,0,0,0,0,0,0,0
austin tx,0,0,0,0,0,0,0,0,1,0
trump change,0,0,0,0,0,0,1,0,0,0
husband,0,0,0,0,0,0,0,1,0,0
peer pressure yepppppersss,0,0,0,0,0,0,0,0,0,0
fp austria,0,0,0,0,0,0,0,0,1,0
mexican,0,0,0,0,1,0,0,0,0,0
finland,0,0,0,0,0,0,0,0,1,0
lost bet,0,0,0,1,0,0,0,0,0,0
thailand things u d,0,0,0,0,0,0,0,0,1,0
awesome daughter club membership dues,0,0,0,0,0,0,0,1,0,0
casino,0,0,0,1,0,0,0,0,0,0
red room pain,0,0,1,0,0,0,0,0,0,0
pay pornhub bill bro,0,1,0,0,0,0,0,0,0,0
dentist,0,0,1,0,0,0,0,0,0,0
dumbass,0,1,0,0,0,0,0,0,0,0
bet,0,0,0,1,0,0,0,0,0,0
mike pence tax,0,0,0,0,0,0,1,0,0,0
scratch funny bone,0,0,1,0,0,0,0,0,0,0
pete david ariana grandes divorce,0,0,0,0,0,0,0,1,0,0
gay love,1,0,0,0,0,0,0,0,0,0
rent husband,0,0,0,0,0,0,0,1,0,0
nothing best daughter,0,0,0,0,0,0,0,1,0,0
sexual things,0,1,0,0,0,0,0,0,0,0
mexican,0,0,0,0,1,0,0,0,0,0
san diego,0,0,0,0,0,0,0,0,1,0
ur still gay,1,0,0,0,0,0,0,0,0,0
mad gay,1,0,0,0,0,0,0,0,0,0
getting jail,0,0,0,0,0,1,0,0,0,0
august rent,0,0,0,0,0,0,0,1,0,0
irelandairbnb,0,0,0,0,0,0,0,0,1,0
fake id,0,0,0,0,0,1,0,0,0,0
glucose guardian,0,0,1,0,0,0,0,0,0,0
fbi following,0,0,0,0,0,1,0,0,0,0
rash,0,0,1,0,0,0,0,0,0,0
using ur finger check see prostate cancer,0,0,1,0,0,0,0,0,0,0
attack capture jacob baxter,0,0,0,0,0,1,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
poker thanks buddy,0,0,0,1,0,0,0,0,0,0
bi,1,0,0,0,0,0,0,0,0,0
f ck police,0,0,0,0,0,1,0,0,0,0
tokyo,0,0,0,0,0,0,0,0,1,0
poker,0,0,0,1,0,0,0,0,0,0
feeding poor kids africa,0,0,0,0,1,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
bible studies,0,0,0,0,1,0,0,0,0,0
asians,0,0,0,0,1,0,0,0,0,0
obscene amount fried chicken cheese sauce diabetes camp,0,0,1,0,0,0,0,0,0,0
justin big gay birthday party,1,0,0,0,0,0,0,0,0,0
poker interest,0,0,0,1,0,0,0,0,0,0
cancer,0,0,1,0,0,0,0,0,0,0
mitchattig gmail com sending husband honeymoon send write webster s dictionary defines wedding fusing two metals hot torch also cool go ducks,0,0,0,0,0,0,0,1,0,0
camping husbands concert,0,0,0,0,0,0,0,1,0,0
ur fantastic daughter,0,0,0,0,0,0,0,1,0,0
spencer mission chinese,0,0,0,0,1,0,0,0,0,0
hey,0,0,0,0,0,0,0,0,0,0
kavanaugh governor,0,0,0,0,0,0,1,0,0,0
indian burial ground curse removal,0,0,0,0,1,0,0,0,0,0
divorce paper,0,0,0,0,0,0,0,1,0,0
heroin,0,0,0,1,0,0,0,0,0,0
ouch,0,0,0,0,0,0,0,0,0,0
lesbian,1,0,0,0,0,0,0,0,0,0
japanese people saying massachusetts,0,0,0,0,1,0,0,0,0,0
dildos welcome lmao,0,1,0,0,0,0,0,0,0,0
thank awesome clinic,0,0,1,0,0,0,0,0,0,0
best daughter,0,0,0,0,0,0,0,1,0,0
bitchin austrian brunch,0,1,0,0,0,0,0,0,0,0
think something illegal ツ,0,0,0,0,0,1,0,0,0,0
always amazing car therapy sesh lol xoxo,0,0,1,0,0,0,0,0,0,0
poker night,0,0,0,1,0,0,0,0,0,0
moving france,0,0,0,0,0,0,0,0,1,0
government conspiracy research funding,0,0,0,0,0,0,1,0,0,0
letting spend night husband,0,0,0,0,0,0,0,1,0,0
poker,0,0,0,1,0,0,0,0,0,0
fooking irish man,0,0,0,0,1,0,0,0,0,0
abuse,0,0,0,0,0,1,0,0,0,0
gay fernos,1,0,0,0,0,0,0,0,0,0
dam son house,0,0,0,0,0,0,0,1,0,0
shadow government,0,0,0,0,0,0,1,0,0,0
darlington finebone p stethoscope blood pressure cuff,0,0,1,0,0,0,0,0,0,0
strippers,0,1,0,0,0,0,0,0,0,0
black people,0,0,0,0,1,0,0,0,0,0
treatment,0,0,1,0,0,0,0,0,0,0
beers brunch etc etc,0,0,0,1,0,0,0,0,0,0
son ai n t playin foooosbol mista coach klein,0,0,0,0,0,0,0,1,0,0
mexican,0,0,0,0,1,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
child abuse,0,0,0,0,0,1,0,0,0,0
buy fake gun protection hood,0,0,0,0,0,1,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
bi sexual room,1,0,0,0,0,0,0,0,0,0
venmo_dollar venmo_dollar,0,0,0,0,0,0,0,0,0,0
open heart surgery,0,0,1,0,0,0,0,0,0,0
dressing daughter thanks,0,0,0,0,0,0,0,1,0,0
government subsidy,0,0,0,0,0,0,1,0,0,0
please help im attacked,0,0,0,0,0,1,0,0,0,0
really trumpet,0,0,0,0,0,0,1,0,0,0
yerpppppppp,0,0,0,0,0,0,0,0,0,0
golf bet shop vac,0,0,0,1,0,0,0,0,0,0
booze,0,0,0,1,0,0,0,0,0,0
singaporean fun,0,0,0,0,0,0,0,0,1,0
hey hohhot,0,0,0,0,0,0,0,0,0,0
chlamydia relief donation,0,0,1,0,0,0,0,0,0,0
ouch gas electric take time,0,0,0,0,0,0,0,0,0,0
u r gay,1,0,0,0,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
child support son jordy save saved us,0,0,0,0,0,0,0,1,0,0
dentist,0,0,1,0,0,0,0,0,0,0
diarrhea,0,0,1,0,0,0,0,0,0,0
eva vaccines health certificate,0,0,1,0,0,0,0,0,0,0
hi friend,0,0,0,0,0,0,0,0,0,0
driving juiceland dallas,0,0,0,0,0,0,0,0,1,0
cancer sticks,0,0,1,0,0,0,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
wangz son,0,0,0,0,0,0,0,1,0,0
gay,1,0,0,0,0,0,0,0,0,0
chinese,0,0,0,0,1,0,0,0,0,0
husbands food addiction,0,0,0,0,0,0,0,1,0,0
babies,0,1,0,0,0,0,0,0,0,0
democratic policy,0,0,0,0,0,0,1,0,0,0
dubai,0,0,0,0,0,0,0,0,1,0
condoms sour gummy worms,0,1,0,0,0,0,0,0,0,0
husband hunting,0,0,0,0,0,0,0,1,0,0
fbi,0,0,0,0,0,1,0,0,0,0
tyler gay,1,0,0,0,0,0,0,0,0,0
hi thai,0,0,0,0,1,0,0,0,0,0
songs festival_grilled_cheese festival_grilled_cheese,0,0,0,0,0,0,0,0,0,0
gay fun,1,0,0,0,0,0,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
daughter paying again,0,0,0,0,0,0,0,1,0,0
daughter great,0,0,0,0,0,0,0,1,0,0
irish fooks,0,0,0,0,1,0,0,0,0,0
gummy beers assorted fun,0,0,0,1,0,0,0,0,0,0
whippet trump rally start funds,0,0,0,0,0,0,1,0,0,0
food,0,0,0,0,0,0,0,0,0,0
church sub,0,0,0,0,1,0,0,0,0,0
human trafficking,0,0,0,0,0,1,0,0,0,0
feast thieves,0,0,0,0,0,1,0,0,0,0
weapons,0,0,0,0,0,1,0,0,0,0
cent tax racism,0,0,0,0,1,0,0,0,0,0
rhode island adventure,0,0,0,0,0,0,0,0,1,0
thief,0,0,0,0,0,1,0,0,0,0
festival_beer rocket_popsicle,0,0,0,0,0,0,0,0,0,0
lesbian midget content,1,0,0,0,0,0,0,0,0,0
rash cream hope clears soon,0,0,1,0,0,0,0,0,0,0
rent,0,0,0,0,0,0,0,1,0,0
florida school clothes fund,0,0,0,0,0,0,0,0,1,0
jesus loves,0,0,0,0,1,0,0,0,0,0
could buy large number toads,0,0,0,0,0,0,0,0,0,0
vote georgia buy t shirt woo,0,0,0,0,0,0,1,0,0,0
lax clinic,0,0,1,0,0,0,0,0,0,0
gas austria,0,0,0,0,0,0,0,0,1,0
autism speaks,0,0,1,0,0,0,0,0,0,0
booze,0,0,0,1,0,0,0,0,0,0
stuff,0,0,0,0,0,0,0,0,0,0
ru even indian u cant math,0,0,0,0,1,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
abortion,0,0,1,0,0,0,0,0,0,0
casino,0,0,0,1,0,0,0,0,0,0
hot pot deep state obamacare birther trump cnn conspiracy fox,0,0,0,0,0,0,1,0,0,0
alaska trip,0,0,0,0,0,0,0,0,1,0
thief palace,0,0,0,0,0,1,0,0,0,0
husband,0,0,0,0,0,0,0,1,0,0
jeez,0,0,0,0,1,0,0,0,0,0
festival_floaty rocket_popsicle festival_beer,0,0,0,0,0,0,0,0,0,0
drunk diner food,0,0,0,1,0,0,0,0,0,0
bullcrap esquites,0,1,0,0,0,0,0,0,0,0
putting dean daughter,0,0,0,0,0,0,0,1,0,0
therapy,0,0,1,0,0,0,0,0,0,0
rash cream,0,0,1,0,0,0,0,0,0,0
bush,0,0,0,0,0,0,1,0,0,0
trophy husband dues,0,0,0,0,0,0,0,1,0,0
good good communism,0,0,0,0,0,0,1,0,0,0
hey remember saw obamas,0,0,0,0,0,0,1,0,0,0
gambling night,0,0,0,1,0,0,0,0,0,0
obama years good me,0,0,0,0,0,0,1,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
husband,0,0,0,0,0,0,0,1,0,0
sober ride,0,0,0,1,0,0,0,0,0,0
fav daughter,0,0,0,0,0,0,0,1,0,0
medical expenses,0,0,1,0,0,0,0,0,0,0
beer queer,1,0,0,0,0,0,0,0,0,0
dinner drink tip loring place,0,0,0,1,0,0,0,0,0,0
whoops,0,0,0,0,0,0,0,0,0,0
irish immigrant,0,0,0,0,0,0,1,0,0,0
cocksmooch,0,1,0,0,0,0,0,0,0,0
prevent child abuse america,0,0,0,0,0,1,0,0,0,0
neck crack,0,0,0,1,0,0,0,0,0,0
donald trump macy baby clothes,0,0,0,0,0,0,1,0,0,0
mcgovern hat,0,0,0,0,0,0,1,0,0,0
rhode island duck boat aquarium cash food stuff,0,0,0,0,0,0,0,0,1,0
victoria secret,0,0,0,0,0,0,0,0,0,0
sore muscles dry skin,0,0,1,0,0,0,0,0,0,0
amateur night money,0,1,0,0,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
death destruction,0,0,0,0,0,1,0,0,0,0
switch games,0,0,0,0,0,0,0,0,0,0
doggy doctor,0,0,1,0,0,0,0,0,0,0
paying internet overrated lets overthrow government,0,0,0,0,0,0,1,0,0,0
spectre communism,0,0,0,0,0,0,1,0,0,0
mexican,0,0,0,0,1,0,0,0,0,0
government taxing lasagna thanks obama,0,0,0,0,0,0,1,0,0,0
identity theft,0,0,0,0,0,1,0,0,0,0
drug money,0,0,0,1,0,0,0,0,0,0
blowjobs fixing phone,0,1,0,0,0,0,0,0,0,0
exotic strippers,0,1,0,0,0,0,0,0,0,0
f wallet thieves,0,0,0,0,0,1,0,0,0,0
yeah,0,0,0,0,0,0,0,0,0,0
thai,0,0,0,0,1,0,0,0,0,0
weapons,0,0,0,0,0,1,0,0,0,0
drank goods,0,0,0,1,0,0,0,0,0,0
casino boys,0,0,0,1,0,0,0,0,0,0
going extra mile pal technically gay way,1,0,0,0,0,0,0,0,0,0
delicious foods,0,0,0,0,0,0,0,0,0,0
postgreece depression,0,0,1,0,0,0,0,0,0,0
definitely anything illegal swear dude hulu,0,0,0,0,0,1,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
illegal,0,0,0,0,0,1,0,0,0,0
thief,0,0,0,0,0,1,0,0,0,0
chicago,0,0,0,0,0,0,0,0,1,0
ur gay,1,0,0,0,0,0,0,0,0,0
stupid japanese car,0,0,0,0,1,0,0,0,0,0
arrogant bastard,0,1,0,0,0,0,0,0,0,0
play time husband,0,0,0,0,0,0,0,1,0,0
bet,0,0,0,1,0,0,0,0,0,0
modem router hook,0,1,0,0,0,0,0,0,0,0
mexicans,0,0,0,0,1,0,0,0,0,0
clintons corruption,0,0,0,0,0,0,1,0,0,0
n t need yo government handouts,0,0,0,0,0,0,1,0,0,0
thank daddy better husband ever,0,0,0,0,0,0,0,1,0,0
broncos vs san francisco,0,0,0,0,0,0,0,0,1,0
putin watching,0,0,0,0,0,0,1,0,0,0
happy birthday catherine favorite daughter in law,0,0,0,0,0,0,0,1,0,0
telling anyone pay rent blowjobs,0,1,0,0,0,0,0,0,0,0
dumbass tavern cover,0,1,0,0,0,0,0,0,0,0
second breast,0,1,0,0,0,0,0,0,0,0
afpizza,0,0,0,0,0,0,0,0,0,0
crazy poar mexicans supporting crazy rich asians,0,0,0,0,1,0,0,0,0,0
stop bitching,0,1,0,0,0,0,0,0,0,0
adult diapers,0,1,0,0,0,0,0,0,0,0
sure criminal need proof,0,0,0,0,0,1,0,0,0,0
vegas ubers,0,0,0,0,0,0,0,0,1,0
stop gambling,0,0,0,1,0,0,0,0,0,0
therapy,0,0,1,0,0,0,0,0,0,0
adult beverages phish tacos,0,1,0,0,0,0,0,0,0,0
gallon poison,0,0,0,0,0,1,0,0,0,0
oh yeah,0,0,0,0,0,0,0,0,0,0
half deposit home,0,0,0,0,0,0,0,1,0,0
bet,0,0,0,1,0,0,0,0,0,0
medicine,0,0,1,0,0,0,0,0,0,0
usta court fee,0,0,0,0,0,1,0,0,0,0
illicit drugs,0,0,0,1,0,0,0,0,0,0
condition son still loves return,0,0,0,0,0,0,0,1,0,0
spectrum thieves,0,0,0,0,0,1,0,0,0,0
diesel divorced eggs,0,0,0,0,0,0,0,0,0,0
rattlesnake poison,0,0,0,0,0,1,0,0,0,0
medicine,0,0,1,0,0,0,0,0,0,0
mystic,0,0,0,0,0,0,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
suicide pool,0,0,0,0,0,1,0,0,0,0
making sure criminal u d,0,0,0,0,0,1,0,0,0,0
obama special,0,0,0,0,0,0,1,0,0,0
yyyeah,0,0,0,0,0,0,0,0,0,0
hey gave korey give cash thnx,0,0,0,0,0,0,0,0,0,0
ny trip,0,0,0,0,0,0,0,0,1,0
potential stomach ache,0,0,1,0,0,0,0,0,0,0
black,0,0,0,0,1,0,0,0,0,0
ouch,0,0,0,0,0,0,0,0,0,0
go irish,0,0,0,0,1,0,0,0,0,0
stupid,0,0,0,0,0,0,0,0,0,0
son duties,0,0,0,0,0,0,0,1,0,0
corruption inherent system,0,0,0,0,0,1,0,0,0,0
boobies,0,1,0,0,0,0,0,0,0,0
vegas,0,0,0,0,0,0,0,0,1,0
casino,0,0,0,1,0,0,0,0,0,0
jesus,0,0,0,0,1,0,0,0,0,0
heyo,0,0,0,0,0,0,0,0,0,0
insomnia,0,0,1,0,0,0,0,0,0,0
stuff,0,0,0,0,0,0,0,0,0,0
destroying trumps star,0,0,0,0,0,0,1,0,0,0
new york,0,0,0,0,0,0,0,0,1,0
gay,1,0,0,0,0,0,0,0,0,0
bushy,0,0,0,0,0,0,1,0,0,0
bartender wanted us gay best friends,1,0,0,0,0,0,0,0,0,0
ouch lol,0,0,0,0,0,0,0,0,0,0
new gun money,0,0,0,0,0,1,0,0,0,0
ethiopian,0,0,0,0,1,0,0,0,0,0
soda upset stomach,0,0,1,0,0,0,0,0,0,0
daughter,0,0,0,0,0,0,0,1,0,0
singing asses,0,1,0,0,0,0,0,0,0,0
adult juice,0,1,0,0,0,0,0,0,0,0
cancer birth defects reproductive issues,0,0,1,0,0,0,0,0,0,0
trump free america,0,0,0,0,0,0,1,0,0,0
australian love,0,0,0,0,1,0,0,0,0,0
mexican,0,0,0,0,1,0,0,0,0,0
luck gay,1,0,0,0,0,0,0,0,0,0
breaking outta jail,0,0,0,0,0,1,0,0,0,0
brooklyn uber,0,0,0,0,0,0,0,0,1,0
caffeine pills,0,0,1,0,0,0,0,0,0,0
los son mas baratos,0,0,0,0,0,0,0,1,0,0
gim smooches back,0,1,0,0,0,0,0,0,0,0
ur mum gay,1,0,0,0,0,0,0,0,0,0
love new york,0,0,0,0,0,0,0,0,1,0
pimp money,0,1,0,0,0,0,0,0,0,0
love u much u favorite daughter,0,0,0,0,0,0,0,1,0,0
dubai,0,0,0,0,0,0,0,0,1,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
food safe son,0,0,0,0,0,0,0,1,0,0
triangle offense,0,0,0,0,0,1,0,0,0,0
south african,0,0,0,0,1,0,0,0,0,0
casino hole,0,0,0,1,0,0,0,0,0,0
bush,0,0,0,0,0,0,1,0,0,0
yeah,0,0,0,0,0,0,0,0,0,0
ha gay,1,0,0,0,0,0,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
ryan trump tower hotel bill,0,0,0,0,0,0,1,0,0,0
colonoscopy,0,0,1,0,0,0,0,0,0,0
girls gays event,1,0,0,0,0,0,0,0,0,0
bet wont return punk,0,0,0,1,0,0,0,0,0,0
son,0,0,0,0,0,0,0,1,0,0
handsome husband spending addiction,0,0,0,0,0,0,0,1,0,0
brooklyn,0,0,0,0,0,0,0,0,1,0
oh yeah yeah,0,0,0,0,0,0,0,0,0,0
stop blackmailing,0,0,0,0,0,1,0,0,0,0
low class,0,0,0,0,1,0,0,0,0,0
rug doctor,0,0,1,0,0,0,0,0,0,0
asian girls night,0,0,0,0,1,0,0,0,0,0
hon hon hon chocolate crêpe ze best president macaron would approve,0,0,0,0,0,0,1,0,0,0
one last ireland housing expense,0,0,0,0,0,0,0,0,1,0
republicans lot stress boy,0,0,0,0,0,0,1,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
las vegas fabian husband fun wife pays,0,0,0,0,0,0,0,1,0,0
candy bar son win ridiculous prize school,0,0,0,0,0,0,0,1,0,0
love angelina jolie loves african children,0,0,0,0,1,0,0,0,0,0
malia obama sighting,0,0,0,0,0,0,1,0,0,0
gay sweatshirt,1,0,0,0,0,0,0,0,0,0
granola bars hopefully make son fat,0,0,0,0,0,0,0,1,0,0
gay swear,1,0,0,0,0,0,0,0,0,0
happy new years,0,0,0,0,0,0,0,0,0,0
bet,0,0,0,1,0,0,0,0,0,0
shooting range,0,0,0,0,0,1,0,0,0,0
insistent demand money support trump campaign although disagree strongly wife obey,0,0,0,0,0,0,1,0,0,0
asian american russian,0,0,0,0,1,0,0,0,0,0
weed,0,0,0,1,0,0,0,0,0,0
miami,0,0,0,0,0,0,0,0,1,0
church,0,0,0,0,1,0,0,0,0,0
illegal paraphernalia,0,0,0,0,0,1,0,0,0,0
gay jess gay jess,1,0,0,0,0,0,0,0,0,0
dickhead,0,1,0,0,0,0,0,0,0,0
favorite daughter annual fee,0,0,0,0,0,0,0,1,0,0
boarderline gay shiat,1,0,0,0,0,0,0,0,0,0
miles beautiful brown people,0,0,0,0,1,0,0,0,0,0
adderall ketamine,0,0,0,1,0,0,0,0,0,0
fallcgang member dues weekend expenses post unofficial cash infusion,0,0,1,0,0,0,0,0,0,0
chinese pl,0,0,0,0,1,0,0,0,0,0
trump texts,0,0,0,0,0,0,1,0,0,0
diarrhea since easters,0,0,1,0,0,0,0,0,0,0
ezzy dumbass,0,1,0,0,0,0,0,0,0,0
florida house necessities,0,0,0,0,0,0,0,0,1,0
stuff,0,0,0,0,0,0,0,0,0,0
ethan going singapore,0,0,0,0,0,0,0,0,1,0
rehab addict season,0,0,0,0,0,0,0,0,0,0
black people use cash app amirite,0,0,0,0,1,0,0,0,0,0
daughter,0,0,0,0,0,0,0,1,0,0
lesbians w u,1,0,0,0,0,0,0,0,0,0
david daughter,0,0,0,0,0,0,0,1,0,0
election hacking,0,0,0,0,0,0,1,0,0,0
