Note,LGBTQ,ADULT_CONTENT,HEALTH,DRUGS_ALCOHOL_GAMBLING,RACE,VIOLENCE_CRIME,POLITICS,RELATION,LOCATION,NONE
Shoot,0,0,0,0,0,1,0,0,0,0
Destroying at random,0,0,0,0,0,1,0,0,0,0
Dustin Lynch,0,0,0,0,0,1,0,0,0,0
Snake attack 🐍,0,0,0,0,0,1,0,0,0,0
Government conspiracy research funding,0,0,0,0,0,1,0,0,0,0
Gun Range,0,0,0,0,0,1,0,0,0,0
The assassination,0,0,0,0,0,1,0,0,0,0
Shooting 🔫 range,0,0,0,0,0,1,0,0,0,0
The weekend that killed my bank account and gpa,0,0,0,0,0,1,0,0,0,0
Bail for Khabibs cornermen,0,0,0,0,0,1,0,0,0,0
Corruption,0,0,0,0,0,1,0,0,0,0
terrorist training camp,0,0,0,0,0,1,0,0,0,0
Assassin 🤺,0,0,0,0,0,1,0,0,0,0
Battle,0,0,0,0,0,1,0,0,0,0
For rick grimes with gun,0,0,0,0,0,1,0,0,0,0
Criminal minds,0,0,0,0,0,1,0,0,0,0
Rosa + Aaron second shooter (shooting loads),0,0,0,0,0,1,0,0,0,0
O dang fire,0,0,0,0,0,1,0,0,0,0
Robbery,0,0,0,0,0,1,0,0,0,0
Bail money,0,0,0,0,0,1,0,0,0,0
4-Avet battle,0,0,0,0,0,1,0,0,0,0
For lighting our room on fire,0,0,0,0,0,1,0,0,0,0
Highway robbery 🚔🚔,0,0,0,0,0,1,0,0,0,0
Assassin,0,0,0,0,0,1,0,0,0,0
Gun Range,0,0,0,0,0,1,0,0,0,0
Terror Inside The Popular Museum!,0,0,0,0,0,1,0,0,0,0
See u in jail,0,0,0,0,0,1,0,0,0,0
Stop killing me,0,0,0,0,0,1,0,0,0,0
Fire gas,0,0,0,0,0,1,0,0,0,0
Baling you outta jail,0,0,0,0,0,1,0,0,0,0
Lost the battle,0,0,0,0,0,1,0,0,0,0
Crime scene,0,0,0,0,0,1,0,0,0,0
Your worst enemy,0,0,0,0,0,1,0,0,0,0
Assassination of the youth,0,0,0,0,0,1,0,0,0,0
Robbery AND fraud,0,0,0,0,0,1,0,0,0,0
Young gun beat down,0,0,0,0,0,1,0,0,0,0
stop killing me,0,0,0,0,0,1,0,0,0,0
Terrorist boyssssss,0,0,0,0,0,1,0,0,0,0
Khabib is a terrorist rat,0,0,0,0,0,1,0,0,0,0
Cuz you and brett support the terrorist khabib,0,0,0,0,0,1,0,0,0,0
For killing it,0,0,0,0,0,1,0,0,0,0
Let’s fire it up,0,0,0,0,0,1,0,0,0,0
bail money 👑💕,0,0,0,0,0,1,0,0,0,0
Bank robbery,0,0,0,0,0,1,0,0,0,0
Real friends bail each other out,0,0,0,0,0,1,0,0,0,0
Fire,0,0,0,0,0,1,0,0,0,0
The russian missile,0,0,0,0,0,1,0,0,0,0
National Suicide Prevention Lifeline,0,0,0,0,0,1,0,0,0,0
Jail,0,0,0,0,0,1,0,0,0,0
Returning dimes for crimes,0,0,0,0,0,1,0,0,0,0
Uber raped us,0,0,0,0,0,1,0,0,0,0
Thanks for the crime,0,0,0,0,0,1,0,0,0,0
Travel partner and crime!,0,0,0,0,0,1,0,0,0,0
I’m actually an international crime lord,0,0,0,0,0,1,0,0,0,0
White crime,0,0,0,0,0,1,0,0,0,0
Girls night solving crimes 😁,0,0,0,0,0,1,0,0,0,0
fighting crime 🚨,0,0,0,0,0,1,0,0,0,0
Penance for your crimes,0,0,0,0,0,1,0,0,0,0
Returning dimes for crimes,0,0,0,0,0,1,0,0,0,0
19 crimes,0,0,0,0,0,1,0,0,0,0
69 crimes,0,0,0,0,0,1,0,0,0,0
To pay for your recent crime spree,0,0,0,0,0,1,0,0,0,0
Paddington’s crimes,0,0,0,0,0,1,0,0,0,0
Doggie food and 19 crimes,0,0,0,0,0,1,0,0,0,0
18 crimes to go,0,0,0,0,0,1,0,0,0,0
Wizard crime,0,0,0,0,0,1,0,0,0,0
csi crime scene investigation puzzles,0,0,0,0,0,1,0,0,0,0
Piracy is not a victimless crime,0,0,0,0,0,1,0,0,0,0
🍷 and crime,0,0,0,0,0,1,0,0,0,0
crime,0,0,0,0,0,1,0,0,0,0
The lowest crime,0,0,0,0,0,1,0,0,0,0
the chiefs offense,0,0,0,0,0,1,0,0,0,0
Weak offense,0,0,0,0,0,1,0,0,0,0
Cubs offense,0,0,0,0,0,1,0,0,0,0
Brianna ~ offense,0,0,0,0,0,1,0,0,0,0
Second offense,0,0,0,0,0,1,0,0,0,0
Brianna ~ offense (9/24...so very sorry for the overlook) Offense - 10/8,0,0,0,0,0,1,0,0,0,0
Because Texans red zone offense is terrible,0,0,0,0,0,1,0,0,0,0
Triangle offense,0,0,0,0,0,1,0,0,0,0
Reversing the offense...,0,0,0,0,0,1,0,0,0,0
Damned thief’s!,0,0,0,0,0,1,0,0,0,0
My landlord is a thief,0,0,0,0,0,1,0,0,0,0
Yo thief,0,0,0,0,0,1,0,0,0,0
Barrel thief,0,0,0,0,0,1,0,0,0,0
I’m a better thief than u,0,0,0,0,0,1,0,0,0,0
You thief,0,0,0,0,0,1,0,0,0,0
thief,0,0,0,0,0,1,0,0,0,0
Here you thief,0,0,0,0,0,1,0,0,0,0
thief,0,0,0,0,0,1,0,0,0,0
The fry thief,0,0,0,0,0,1,0,0,0,0
Get yourself something nice... ya money thief!,0,0,0,0,0,1,0,0,0,0
thief,0,0,0,0,0,1,0,0,0,0
Karma for being a thief,0,0,0,0,0,1,0,0,0,0
thief,0,0,0,0,0,1,0,0,0,0
thief strikes again,0,0,0,0,0,1,0,0,0,0
Basket for Sandra Smith (the thief 😎),0,0,0,0,0,1,0,0,0,0
thief insurance,0,0,0,0,0,1,0,0,0,0
I’m a thief,0,0,0,0,0,1,0,0,0,0
from da blistex thief,0,0,0,0,0,1,0,0,0,0
There’s a thief in the palace,0,0,0,0,0,1,0,0,0,0
For being a thief and stealing your money lol,0,0,0,0,0,1,0,0,0,0
Taxation without representation is thief,0,0,0,0,0,1,0,0,0,0
"For tricking me into a game I don’t know, you thief",0,0,0,0,0,1,0,0,0,0
Being a thief,0,0,0,0,0,1,0,0,0,0
thief,0,0,0,0,0,1,0,0,0,0
Ransom money for the Uber thief,0,0,0,0,0,1,0,0,0,0
thief,0,0,0,0,0,1,0,0,0,0
You thief,0,0,0,0,0,1,0,0,0,0
Identify thief,0,0,0,0,0,1,0,0,0,0
Ima thief,0,0,0,0,0,1,0,0,0,0
Highway robbery,0,0,0,0,0,1,0,0,0,0
Portion from bank robbery,0,0,0,0,0,1,0,0,0,0
Armed robbery,0,0,0,0,0,1,0,0,0,0
robbery,0,0,0,0,0,1,0,0,0,0
:robbery:,0,0,0,0,0,1,0,0,0,0
Thank u now I can unproblematically blast fire flames in my car,0,0,0,0,0,1,0,0,0,0
This is robbery,0,0,0,0,0,1,0,0,0,0
Why did the robber take a shower? He wanted a clean getaway.,0,0,0,0,0,1,0,0,0,0
Cable robbery,0,0,0,0,0,1,0,0,0,0
Large robber,0,0,0,0,0,1,0,0,0,0
The great robbery of 1015,0,0,0,0,0,1,0,0,0,0
Photo Booth robbery,0,0,0,0,0,1,0,0,0,0
Nightlight robbery,0,0,0,0,0,1,0,0,0,0
Sheer robbery,0,0,0,0,0,1,0,0,0,0
I mean you should probably pay me for almost killing me tonight. 😅,0,0,0,0,0,1,0,0,0,0
To repay for our robbery,0,0,0,0,0,1,0,0,0,0
Starbucks robbery,0,0,0,0,0,1,0,0,0,0
This is a robbery 🔫👿,0,0,0,0,0,1,0,0,0,0
Refund for punishment,0,0,0,0,0,1,0,0,0,0
fee for punishing falcon punch,0,0,0,0,0,1,0,0,0,0
Even more punishment...metris fault.,0,0,0,0,0,1,0,0,0,0
Cruel and unusual punishment,0,0,0,0,0,1,0,0,0,0
Beltz punishment,0,0,0,0,0,1,0,0,0,0
Tim S punishment,0,0,0,0,0,1,0,0,0,0
To punish and enslave,0,0,0,0,0,1,0,0,0,0
Glutton for punishment,0,0,0,0,0,1,0,0,0,0
Cruel and unreasonable punishment,0,0,0,0,0,1,0,0,0,0
Celebration pi and destroy my credit card please,0,0,0,0,0,1,0,0,0,0
The books to destroy the world,0,0,0,0,0,1,0,0,0,0
For not completely destroying the house,0,0,0,0,0,1,0,0,0,0
Letting me destroy your home,0,0,0,0,0,1,0,0,0,0
Please don't destroy my house,0,0,0,0,0,1,0,0,0,0
destroy her,0,0,0,0,0,1,0,0,0,0
I will destroy you. Go to bed.,0,0,0,0,0,1,0,0,0,0
destroying my bank account,0,0,0,0,0,1,0,0,0,0
Renters insurance so we can destroy stuff!!! 🔥,0,0,0,0,0,1,0,0,0,0
Letting me destroy those ovaries,0,0,0,0,0,1,0,0,0,0
Biological weapons from Putin,0,0,0,0,0,1,0,0,0,0
Briar destruction,0,0,0,0,0,1,0,0,0,0
Death and destruction,0,0,0,0,0,1,0,0,0,0
"Death, destruction, chaos filth and greed",0,0,0,0,0,1,0,0,0,0
Death and destruction on a global scale,0,0,0,0,0,1,0,0,0,0
Deck destruction!! Thanks!!,0,0,0,0,0,1,0,0,0,0
3 years worth of destruction,0,0,0,0,0,1,0,0,0,0
Self destruction,0,0,0,0,0,1,0,0,0,0
Saving America from nuclear destruction.,0,0,0,0,0,1,0,0,0,0
After deductions taken from you brothers property destruction,0,0,0,0,0,1,0,0,0,0
Mutually assured destruction,0,0,0,0,0,1,0,0,0,0
My destruction,0,0,0,0,0,1,0,0,0,0
Lambs to the slaughter,0,0,0,0,0,1,0,0,0,0
The brutal slaughter of a cow named ‘Pickles’.,0,0,0,0,0,1,0,0,0,0
one turkey slaughtered served with pesto between two slices of excellent bread,0,0,0,0,0,1,0,0,0,0
Osgoods slaughter,0,0,0,0,0,1,0,0,0,0
Pigs get slaughtered,0,0,0,0,0,1,0,0,0,0
What did the buffalo say to his son when he left for the slaughterhouse? Bi-son 🥩,0,0,0,0,0,1,0,0,0,0
Preventing a bunny from being slaughtered.,0,0,0,0,0,1,0,0,0,0
Saving brown horse from slaughter,0,0,0,0,0,1,0,0,0,0
Do you feel attacked by this?,0,0,0,0,0,1,0,0,0,0
feeling personally attacked @ standup comedy night,0,0,0,0,0,1,0,0,0,0
Everything changed when the Water nation attacked... #plottwist,0,0,0,0,0,1,0,0,0,0
Everything changed when the fire nation attacked 🔥,0,0,0,0,0,1,0,0,0,0
I’m sorry that Ariel attacked Nash 😾 My cat is evil,0,0,0,0,0,1,0,0,0,0
Ok honestly I’m feeling very attacked rn,0,0,0,0,0,1,0,0,0,0
Disabled man attacked,0,0,0,0,0,1,0,0,0,0
Remember when the wasp attacked us in the car and Maddie caught it in the gum container,0,0,0,0,0,1,0,0,0,0
please help me im being attacked,0,0,0,0,0,1,0,0,0,0
They attacked the Persians,0,0,0,0,0,1,0,0,0,0
poach,0,0,0,0,0,1,0,0,0,0
Animal poaching and opium-field land speculation,0,0,0,0,0,1,0,0,0,0
A large amount of illegally poached whale teeth,0,0,0,0,0,1,0,0,0,0
Blitzed poached tanked rip,0,0,0,0,0,1,0,0,0,0
Pony poachers,0,0,0,0,0,1,0,0,0,0
gorilla poaching slushfund contribution,0,0,0,0,0,1,0,0,0,0
lynching,0,0,0,0,0,1,0,0,0,0
A good lynching,0,0,0,0,0,1,0,0,0,0
Lots of explosions,0,0,0,0,0,1,0,0,0,0
Indian explosion,0,0,0,0,1,1,0,0,0,0
explosions,0,0,0,0,0,1,0,0,0,0
Irish explosion,0,0,0,0,1,1,0,0,0,0
Burma explosion! Thanks man,0,0,0,0,0,1,0,0,0,0
Big explosions and guns,0,0,0,0,0,1,0,0,0,0
Car explosion insurance,0,0,0,0,0,1,0,0,0,0
Parachutes and explosives,0,0,0,0,0,1,0,0,0,0
explosives,0,0,0,0,0,1,0,0,0,0
Lots of heavy equipment some explosives and illegals,0,0,0,0,0,1,0,0,0,0
Drug laced explosives,0,0,0,0,0,1,0,0,0,0
explosives,0,0,0,0,0,1,0,0,0,0
Engineered explosives 5DN,0,0,0,0,0,1,0,0,0,0
Engineered explosives,0,0,0,0,0,1,0,0,0,0
Military grade plastic explosives.,0,0,0,0,0,1,0,0,0,0
explosive 🥡,0,0,0,0,0,1,0,0,0,0
"""24 therms"" of highly explosive gas",0,0,0,0,0,1,0,0,0,0
"📱💸 ,TMNT kite, thimble, one pizza bagel bite ( just one), bazooka ( gum), bazooka ( explosive), and a wand (Voldemort’s, the misunderstood hero of HP)",0,0,0,0,0,1,0,0,0,0
Not black market weapons,0,0,0,0,0,1,0,0,0,0
weapons,0,0,0,0,0,1,0,0,0,0
Give me the loot 💰,0,0,0,0,0,1,0,0,0,0
Throwing weapons in celebration,0,0,0,0,0,1,0,0,0,0
Imported weapons from the Middle East,0,0,0,0,0,1,0,0,0,0
Sneaky pete and the secret weapons,0,0,0,0,0,1,0,0,0,0
Drop your weapon,0,0,0,0,0,1,0,0,0,0
Throwing weapons,0,0,0,0,0,0,0,0,0,0
Illicit weapons smuggling,0,0,0,0,0,1,0,0,0,0
Concealed weapons permit,0,0,0,0,0,1,0,0,0,0
Gaseous explosive fossilized enemy of the krusty krab,0,0,0,0,0,1,0,0,0,0
Fraternizing with the enemy,0,0,0,0,0,1,0,0,0,0
Wawas public enemy,0,0,0,0,0,1,0,0,0,0
Airbnb in enemy territory,0,0,0,0,0,1,0,0,0,0
"For defeating my worst enemy, fear of spicy chicken sauce drinks",0,0,0,0,0,1,0,0,0,0
You made a mistake making an enemy out of me,0,0,0,0,0,1,0,0,0,0
With these words I now do write *** make thine enemy burn tonight *** fire torment out of control *** with this hex I curse your soul,0,0,0,0,0,1,0,0,0,0
Your worst enemy,0,0,0,0,0,1,0,0,0,0
Killing the enemy,0,0,0,0,0,1,0,0,0,0
Post-enemy,0,0,0,0,0,1,0,0,0,0
ali is my worst enemy,0,0,0,0,0,1,0,0,0,0
"Infiltrate the enemy, moving on em randomly",0,0,0,0,0,1,0,0,0,0
He infected the enemy troops with ligma,0,0,0,0,0,1,0,0,0,0
Thanks criminal,0,0,0,0,0,1,0,0,0,0
Food and your criminal violations!!,0,0,0,0,0,1,0,0,0,0
Blackout stuff we r dead,0,0,0,0,0,1,0,0,0,0
Bang bang shoot ya dead,0,0,0,0,0,1,0,0,0,0
Let’s ride off to hell before the devil knows we’re dead.,0,0,0,0,0,1,0,0,0,0
Here’s to us making it to heaven before the devil knows we’re dead.,0,0,0,0,0,1,0,0,0,0
May you be in heaven a full half hour before the devil knows ur dead,0,0,0,0,0,1,0,0,0,0
"If this were a real attack , you’d be dead 🤖",0,0,0,0,0,1,0,0,0,0
Hostage ransom money,0,0,0,0,0,1,0,0,0,0
Kidnapping - hostage - ransom 😫,0,0,0,0,0,1,0,0,0,0
The corruption of your fiancé,0,0,0,0,0,1,0,0,0,0
Public beach corruption,0,0,0,0,0,1,0,0,0,0
acapella presidential corruption hush money (UCLA),0,0,0,0,0,1,0,0,0,0
Clintons corruption,0,0,0,0,0,1,1,0,0,0
corruption by dixieland,0,0,0,0,0,1,0,0,0,0
For the League of corruption,0,0,0,0,0,1,0,0,0,0
University of Maryland corruption,0,0,0,0,0,1,0,0,0,0
Commissioner corruption $,0,0,0,0,0,1,0,0,0,0
political corruption,0,0,0,0,0,1,1,0,0,0
Siphoning the corruption from the soil whence we live,0,0,0,0,0,1,0,0,0,0
Power corruption and lies,0,0,0,0,0,1,0,0,0,0
I felt dishonest,0,0,0,0,0,1,0,0,0,0
🔪 🔪 stab Daddy,0,0,0,0,0,1,0,0,0,0
Then stab,0,0,0,0,0,1,0,0,0,0
"Buns, guns, and stable knees",0,0,0,0,0,1,0,0,0,0
stab,0,0,0,0,0,1,0,0,0,0
Rescue from stabbing in Chicago 🏃,0,0,0,0,0,1,0,0,0,0
I was the only person to ever take off his skate and try and stab somebody,0,0,0,0,0,1,0,0,0,0
We totally should just stab Caesar,0,0,0,0,0,1,0,0,0,0
i will stab you in the face if you make me take this quarter.,0,0,0,0,0,1,0,0,0,0
If you send it back I’ll stab you I’m not playing I know where you live,0,0,0,0,0,1,0,0,0,0
So they don’t stab us,0,0,0,0,0,1,0,0,0,0
Food so that I don't stab a certain individual😑,0,0,0,0,0,1,0,0,0,0
sorry i almost killed your bunny.,0,0,0,0,0,1,0,0,0,0
rat poison,0,0,0,0,0,1,0,0,0,0
RuneScape poison dagger,0,0,0,0,0,1,0,0,0,0
Literal poison but it’s okay,0,0,0,0,0,1,0,0,0,0
toxic liquid,0,0,0,0,0,1,0,0,0,0
The price of toxic masculinity,0,0,0,0,0,1,0,0,0,0
The Amazon spheres = toxic masculinity,0,0,0,0,0,1,0,0,0,0
The toxicity of our cityyyyy of our CIIITYYY,0,0,0,0,0,1,0,0,0,0
toxic,0,0,0,0,0,1,0,0,0,0
"The burden toxic masculinity presents to society, as well as the psychological effects on our young men and women of the world.",0,0,0,0,0,1,0,0,0,0
Love and happiness and giving the finger to toxic masculinity,0,0,0,0,0,1,0,0,0,0
Weapons of Mass Intoxication 🍻🍺🍻🍺,0,0,0,0,0,1,0,0,0,0
Ur toxic,0,0,0,0,0,1,0,0,0,0
Snake poison,0,0,0,0,0,1,0,0,0,0
poison,0,0,0,0,0,1,0,0,0,0
Kid poison,0,0,0,0,0,1,0,0,0,0
rattlesnake poison,0,0,0,0,0,1,0,0,0,0
1 gallon of poison,0,0,0,0,0,1,0,0,0,0
Durban poison,0,0,0,0,0,1,0,0,0,0
rat poison and a shovel,0,0,0,0,0,1,0,0,0,0
For dat poison 🐍,0,0,0,0,0,1,0,0,0,0
poison me daddy,0,0,0,0,0,1,0,0,0,0
Deadly poison that killed Socrates. 💀,0,0,0,0,0,1,0,0,0,0
new garbage can & mouse poison,0,0,0,0,0,1,0,0,0,0
Universal education is the most corroding and disintegrating poison that liberalism has ever invented for its own destruction.,0,0,0,0,0,1,0,0,0,0
RuneScape poison dagger,0,0,0,0,0,1,0,0,0,0
Snake poison,0,0,0,0,0,1,0,0,0,0
poisons,0,0,0,0,0,1,0,0,0,0
5 maple logs and bronze dagger p++,0,0,0,0,0,1,0,0,0,0
Wagger dagger,0,0,0,0,0,1,0,0,0,0
Boys i just found this dagger in my drafts from our beachcomber day... My bad my dawgs😩😩,0,0,0,0,0,1,0,0,0,0
daggerr,0,0,0,0,0,1,0,0,0,0
My dagger,0,0,0,0,0,1,0,0,0,0
Monthly dagger - September,0,0,0,0,0,1,0,0,0,0
young dagger dic,0,0,0,0,0,1,0,0,0,0
RuneScape poison dagger,0,0,0,0,0,1,0,0,0,0
chelsae dagger,0,0,0,0,0,1,0,0,0,0
That dagger in my leg,0,0,0,0,0,1,0,0,0,0
#MeToo #BLM #ImWithHer,0,0,0,0,0,1,0,0,0,0
#MeToo,0,0,0,0,0,1,0,0,0,0
#MeToo,0,0,0,0,0,1,0,0,0,0
PoundMeToo,0,0,0,0,0,1,0,0,0,0
#MeToo,0,0,0,0,0,1,0,0,0,0
When Russians Attack,0,0,0,0,0,1,0,0,0,0
Kahbib Russians are cheaters,0,0,0,0,0,1,0,0,0,0
The most hated Russian in the entirety of American history,0,0,0,0,0,1,0,0,0,0
Russian Shakespeare,0,0,0,0,0,1,0,0,0,0
Russian terrorist.,0,0,0,0,0,1,0,0,0,0
voting for trump,0,0,0,0,0,0,1,0,0,0
Treatment follow up.  Thanks trump for all the high copays,0,0,0,0,0,0,1,0,0,0
Donald’s trumps impeachment fund,0,0,0,0,0,0,1,0,0,0
Shirt + government theft,0,0,0,0,0,0,1,0,0,0
Intro to American government ya hurddd,0,0,0,0,0,0,1,0,0,0
Paying for internet is overrated. Lets overthrow the government,0,0,0,0,0,0,1,0,0,0
The government keeps stealing my money,0,0,0,0,0,0,1,0,0,0
"Chem trails, nasa is fake, this will definitely not get our accounts suspended",0,0,0,0,0,0,1,0,0,0
NASA is fake,0,0,0,0,0,0,1,0,0,0
Trump did 9/11,0,0,0,0,0,0,1,0,0,0
🇷🇺 Putin’s watching,0,0,0,0,0,0,1,0,0,0
Democratic hate group #roletrump,0,0,0,0,0,0,1,0,0,0
Hot Pot Deep State Obamacare Birther Trump CNN Conspiracy with Fox 📰,0,0,0,0,0,0,1,0,0,0
For bills dating back to when Obama was president,0,0,0,0,0,0,1,0,0,0
Obamacare,0,0,0,0,0,0,1,0,0,0
Obamacare,0,0,0,0,0,0,1,0,0,0
Michelle Obama!!,0,0,0,0,0,0,1,0,0,0
Toilet paper with Hillary Clinton and Barack Obama’s ugly faces on it.,0,0,0,0,0,0,1,0,0,0
1: Make America great again hat 2: Obamacare for life tshirt 3: reruns of the oprah Winfrey show 4: season 5 and 6 of Last man standing,0,0,0,0,0,0,1,0,0,0
Mrs. Obama. It's been an honor.,0,0,0,0,0,0,1,0,0,0
It was obvious that communism was going to fail. There were too many red flags.,0,0,0,0,0,0,1,0,0,0
I heard Donald trump made out with a hot dog,0,0,0,0,0,0,1,0,0,0
being an illegal immigrant,0,0,0,0,0,1,1,0,0,0
trump tower?,0,0,0,0,0,0,1,0,0,0
Destroying trumps star!!!!,0,0,0,0,0,0,1,0,0,0
whippet @ trump rally start up funds,0,0,0,0,0,0,1,0,0,0
building a wall for trump,0,0,0,0,0,0,1,0,0,0
trump like dealz,0,0,0,0,0,0,1,0,0,0
Scaffolding to build a trump wall,0,0,0,0,0,0,1,0,0,0
Donald trumps tweets,0,0,0,0,0,0,1,0,0,0
Silencing trump,0,0,0,0,0,0,1,0,0,0
Tea and strumpets 😳,0,0,0,0,0,0,1,0,0,0
Donald trump’s wig,0,0,0,0,0,0,1,0,0,0
🖕trump,0,0,0,0,0,0,1,0,0,0
blow up trump pool toy,0,0,0,0,0,0,1,0,0,0
God Bless America #trump,0,0,0,0,0,0,1,0,0,0
Uber and trump,0,0,0,0,0,0,1,0,0,0
some of that trump tyty,0,0,0,0,0,0,1,0,0,0
Why is trump's administration suing Cali over net neutrality? Breitbart about to get that ultra high speed loading.,0,0,0,0,0,0,1,0,0,0
trump rally,0,0,0,0,0,0,1,0,0,0
I mean obliterated and I mean you have a life story that is just something I can’t begin to imagine. God bless you and god bless these United States of America. Sometimes in life you just can’t win but when you have Shay as a girlfriend your always winnings. #trump,0,0,0,0,0,0,1,0,0,0
they probably voted for trump,0,0,0,0,0,0,1,0,0,0
October 6th MMB trumpet tailgate party,0,0,0,0,0,0,1,0,0,0
Cancelled trumpet. Hoping you can give a modestly extended lesson to Sleeping Beauty next time Sam.,0,0,0,0,0,0,1,0,0,0
trump 2020,0,0,0,0,0,0,1,0,0,0
Angels trumpet,0,0,0,0,0,0,1,0,0,0
I hate you and trump,0,0,0,0,0,0,1,0,0,0
Mcdonald trump,0,0,0,0,0,0,1,0,0,0
You played the trumpet in HS,0,0,0,0,0,0,1,0,0,0
trump 2020,0,0,0,0,0,0,1,0,0,0
Donation to help trump build the wall,0,0,0,0,0,0,1,0,0,0
not supporting trumps,0,0,0,0,0,0,1,0,0,0
Heres a small loan of a million dollars. Dont thank me thank our father and savior lord trump.,0,0,0,0,0,0,1,0,0,0
Here's 15 so you can buy your Donal trump tangas.,0,0,0,0,0,0,1,0,0,0
"Briannah Milne, August trumpet",0,0,0,0,0,0,1,0,0,0
Being really trumpet,0,0,0,0,0,0,1,0,0,0
Your coach supports trump so who’s really the loser here?,0,0,0,0,0,0,1,0,0,0
maku donaldo trumpu,0,0,0,0,0,0,1,0,0,0
Saban and trump!,0,0,0,0,0,0,1,0,0,0
Robot trump rally 🤖,0,0,0,0,0,0,1,0,0,0
If only trump could 🎺,0,0,0,0,0,0,1,0,0,0
💊 trumpy,0,0,0,0,0,0,1,0,0,0
Being 1897 best ever pres yes honey do good things u are amazing best neighbor ever wouldn’t choose any other president as my neighbor especially not trump ur great happy almost Columbus Day and autumn gets,0,0,0,0,0,0,1,0,0,0
Caleb's trumpet,0,0,0,0,0,0,1,0,0,0
Elect trump,0,0,0,0,0,0,1,0,0,0
trump,0,0,0,0,0,0,1,0,0,0
Fighting a trump supporter,0,0,0,0,0,0,1,0,0,0
Mcdonny trump,0,0,0,0,0,0,1,0,0,0
Coffeeffeee *trump meme*,0,0,0,0,0,0,1,0,0,0
life size donald trump cardboard cutout that you saw that the fair and really liked so i decided to get it for you,0,0,0,0,0,0,1,0,0,0
Donald trump told me to knock that Russian mf out😤,0,0,0,0,1,0,1,0,0,0
Donald trump hat,0,0,0,0,0,0,1,0,0,0
The school’s junior band has 10 saxophone players and 20 trumpet players. The school’s senior band has 18 saxophone players and 29 trumpet players. Which band has the higher ratio of trumpet to saxophone players?,0,0,0,0,0,0,1,0,0,0
Donald trump haunted house,0,0,0,0,0,0,1,0,0,0
Donald trump,0,0,0,0,0,0,1,0,0,0
"onion tossing, inky tats, confusing arguments, and voting for trump",0,0,0,0,0,0,1,0,0,0
President trump :america_hat:,0,0,0,0,0,0,1,0,0,0
Licking trumps gooch,0,0,0,0,0,0,1,0,0,0
Parliament,0,0,0,0,0,0,1,0,0,0
trumpys taxes,0,0,0,0,0,0,1,0,0,0
trump change,0,0,0,0,0,0,1,0,0,0
whippet @ trump rally start up funds,0,0,0,0,0,0,1,0,0,0
trump like dealz,0,0,0,0,0,0,1,0,0,0
Scaffolding to build a trump wall,0,0,0,0,0,0,1,0,0,0
blow up trump pool toy,0,0,0,0,0,0,1,0,0,0
some of that trump tyty,0,0,0,0,0,0,1,0,0,0
trump rally,0,0,0,0,0,0,1,0,0,0
trump 2020,0,0,0,0,0,0,1,0,0,0
Donation to help trump build the wall,0,0,0,0,0,0,1,0,0,0
senate!!,0,0,0,0,0,0,1,0,0,0
Donald trump 🇺🇸                                              Macy’s - baby clothes,0,0,0,0,0,0,1,0,0,0
trump 2020,0,0,0,0,0,0,1,0,0,0
For not supporting trump #fakepresident 🤡,0,0,0,0,0,0,1,0,0,0
For helping with that Russia thing and charity or whatever. We’re Put-in trump in the White House 2020. Thanks for your continued support of Donald Trump. Send the money back if you no longer support our campaign to “Make America Great Again©”.,0,0,0,0,0,0,1,0,0,0
trump 🤓,0,0,0,0,0,0,1,0,0,0
Agreeing to vote for trump in 2020,0,0,0,0,0,0,1,0,0,0
Impeach trump stickers and buttons,0,0,0,0,0,0,1,0,0,0
Watching Kathy griffin scream about Donald trump and the kardashians for three hours,0,0,0,0,0,0,1,0,0,0
bush did 7/11,0,0,0,0,0,0,1,0,0,0
Full Bush Dues! Love you and long live the bush 🦋,0,0,0,0,0,0,1,0,0,0
George bush doesn’t care about black people,0,0,0,0,0,0,1,0,0,0
George bush doesnt care about black people,0,0,0,0,0,0,1,0,0,0
"I’m not saying bush DID do 9/11, but I’m also not saying he didn’t not do it",0,0,0,0,0,0,1,0,0,0
look man joe biden definitely could work on broadway,0,0,0,0,0,0,1,0,0,0
That halfback #NoJoeBiden🏈,0,0,0,0,0,0,1,0,0,0
Biden’s Thursday 8/2 walk! 🐕,0,0,0,0,0,0,1,0,0,0
Paper towels and joe Biden,0,0,0,0,0,0,1,0,0,0
Better company than Biden (almost),0,0,0,0,0,0,1,0,0,0
Gift from Joe Biden to his place of his other party and his wife in the falls,0,0,0,0,0,0,1,0,0,0
Biden’s Tues-Thurs walks (8/7-8/9),0,0,0,0,0,0,1,0,0,0
Biden time,0,0,0,0,0,0,1,0,0,0
Joe Biden,0,0,0,0,0,0,1,0,0,0
Biden,0,0,0,0,0,0,1,0,0,0
Go and get yourself that Trump hat you’ve been asking for 😘,0,0,0,0,0,0,1,0,0,0
Brittany Renner and Teanna Trump got a video coming out. 💪🏿💪🏿💪🏿,0,0,0,0,0,0,1,0,0,0
Trump campaign donation,0,0,0,0,0,0,1,0,0,0
Watching the Trump fall apart,0,0,0,0,0,0,1,0,0,0
Trump tariff,0,0,0,0,0,0,1,0,0,0
Trump campaign contribution. :venmo_dollar: 🇺🇸,0,0,0,0,0,0,1,0,0,0
